Title,Price,Bedrooms,Living Size(m²),Land Size(m²),Location,Timestamp
dijual rumah siap huni shm,Rp 950.000.000,2,48,91,"Pamulang, Tangerang Selatan",2025-04-27T14:42:20.512754
graha tirta asri tipe lily,Rp 520.000.000,2,36,72,"Parigi Mekar, Ciseeng, Bogor",2025-04-27T14:42:20.812355
numara bintaro tipe 60/148,Rp 2.250.000.000,3,148,60,"Jl. Kp. Rw. Bar. No.11-13, Pd. Pucung, Pondok Aren, Tangerang",2025-04-27T14:42:21.117002
dijual rumah 3.5 lantai tb simatupang jaksel,Rp 1.750.000.000,3,84,33,"Jl. Swadaya II Tanjung Barat, Jakarta Selatan",2025-04-27T14:42:21.396055
terravia bsd city tipe belova classic,Rp 2.276.360.000,3,95,66,"Cijantra, Pagedangan, Tangerang",2025-04-27T14:42:21.673442
cluster agra tipe amaryllis at suvarna sutera,Rp 2.093.350.000,4,142,135,"Jl. Agra 1 Suvarna Sutera, Sindang Jaya, Pasar Kemis, Tangerang",2025-04-27T14:42:21.963364
mississippi kota wisata tipe 121,Rp 2.906.686.000,3,121,118,"Jl. Kota Wisata, Ciangsana, Gunung Putri, Bogor",2025-04-27T14:42:22.250948
eonna bsd city tipe 9,Rp 5.706.248.625,4,255,144,"Jl. Raya pagedangan Kp. Cicayur II, Cicalengka, Pagedangan, Tangerang",2025-04-27T14:42:22.548873
grand wisata - z living tipe lifestyle,Rp 2.696.344.367,4,125,126,"Jl. Kw. Grand Wisata, RT.006/RW.016, Mustika Jaya Mustika Jaya, Bekasi",2025-04-27T14:42:22.848772
springhill yume lagoon tipe sakura,Rp 1.268.580.150,2,72,72,"Jl. Raya Cisauk No.Raya, Suradita, Cisauk, Tangerang",2025-04-27T14:42:23.156469
cendana botanic type 3b,Rp 1.135.943.804,3,88,87,"Jl. Diklat Pemda, Bojong Nangka, Kelapa Dua, Tangerang",2025-04-27T14:42:23.449510
metland cibitung - cluster havana tipe 38/72,Rp 673.000.000,2,38,72,"Jalan Raya Metland Cibitung, Wanajaya Cibitung, Bekasi",2025-04-27T14:42:23.752330
armont residence tipe 9 x 17,Rp 7.802.610.000,3,275,153,"Cijantra, Tangerang",2025-04-27T14:42:24.052546
giantara serpong city tipe klaia,Rp 1.149.200.000,2,66,60,"Jl. Raya Cisauk Cisauk, Tangerang",2025-04-27T14:42:24.364876
panorama terrace tipe a,Rp 4.410.000.000,5,180,146,"Jl. H. Kuling, Petukangan Utara, Pesanggrahan, Jakarta Selatan",2025-04-27T14:42:24.670696
panorama terrace tipe e,Rp 3.214.500.000,4,170,93,"Jl. H. Kuling, Petukangan Utara, Pesanggrahan, Jakarta Selatan",2025-04-27T14:42:24.977821
kebayoran piazza tipe fernna,Rp 3.076.000.000,2,73,62,"Jl. Kby. Residence, Pd. Aren, Kec. Pd. Aren, Kota Tangerang Selatan, Banten 15224 Pondok Aren, Tangerang",2025-04-27T14:42:25.293370
citra garden bintaro cluster alstonia tipe celosia,Rp 3.548.925.000,4,163,120,"Jl. Merpati Raya No.53A, Sawah Baru, Ciputat, Tangerang Selatan",2025-04-27T14:42:25.589646
bali resort tangerang tipe bali suite standard,Rp 1.044.900.000,3,101,66,"Jl. Raya Mauk Sepatan, Tangerang",2025-04-27T14:42:25.890928
cluster bluebell tipe 27 – samesta parayasa,Rp 374.000.000,2,27,60,"Jl. Raya Salimah, Lumpang, Parung Panjang, Bogor",2025-04-27T14:42:26.210130
shila at sawangan cluster tilia courtyard corner,Rp 2.785.298.000,3,109,200,"Jl. Golf No.7, RT.4/RW.7, Sawangan Lama Sawangan, Depok",2025-04-27T14:42:26.500429
shila at sawangan cluster tilia courtyard standard,Rp 1.771.601.000,3,110,112,"Jl. Golf No.7, RT.4/RW.7, Sawangan Lama Sawangan, Depok",2025-04-27T14:42:35.883452
cendana botanic tipe residence,Rp 985.883.088,3,68,74,"Jl. Diklat Pemda Bojong Nangka, Tangerang",2025-04-27T14:42:36.049870
blossom park tipe camelia,Rp 557.000.000,2,47,60,"Jl. Serpong-Parung, Cibinong, Gunung Sindur, Bogor",2025-04-27T14:42:36.242007
inkamaya tipe 45,Rp 606.729.809,2,47,84,"Jl. Cibanteng Babengket, Kp. Pabuaran Rt 01/05 Desa.Cihideung Udik. Kec.Ciampea Kab. Bogor Ciampea, Bogor",2025-04-27T14:42:36.419382
grand duta city - west manhattan tipe brooklyn,Rp 1.380.668.783,3,69,90,"Jl. Raya Pulo Timaha Babelan, Bekasi",2025-04-27T14:42:36.700859
premier promenade tipe lavender,Rp 2.988.000.000,4,140,140,"Jl. Raya Keadilan No.76, Rangkapan Jaya Baru, Pancoran Mas, Depok",2025-04-27T14:42:36.918089
bsd city - cluster vasya tanakayu tipe 137,Rp 3.499.041.000,3,137,84,"Jl. Lkr. Bumi Botanika Utara, Lengkong Kulon, Pagedangan, Tangerang",2025-04-27T14:42:37.189569
cluster miami tipe 15,Rp 5.259.787.000,4,297,300,"Ciangsana Gunung Putri, Bogor",2025-04-27T14:42:37.500235
cluster nashville tipe 166,Rp 2.654.647.000,4,166,153,"Ciangsana Gunung Putri, Bogor",2025-04-27T14:42:37.662344
casa de kalma tipe 84,Rp 986.000.000,2,84,52,"Jl. Jembatan Biru, Jl. H. Suaib No.30, Krukut, Depok",2025-04-27T14:42:37.966621
cendana botanic type 1,Rp 817.000.000,2,55,60,"Jl. Diklat Pemda, Bojong Nangka, Kelapa Dua, Tangerang",2025-04-27T14:42:38.251838
rumah mewah eksklusif posisi hook ready siap huni di condet kramatjati,Rp 1.800.000.000,3,85,80,"Jalan Condet Raya, Jakarta Timur, Indonesia Kramat Jati, Jakarta Timur",2025-04-27T14:42:38.543816
perumahan siap huni akses dan lokasi sangat bagus kota depok,Rp 697.000.000,2,46,60,"Kalibaru, Depok",2025-04-27T14:42:38.860682
cluster ivory tipe 7x12 – metland transyogi cibubur,Rp 1.503.500.000,3,77,84,"Jl. Metro Raya No 99, Desa Cileungsi Kidul, Cileungsi, Bogor",2025-04-27T14:42:39.166172
cluster wangsagriya at podomoro park bandung,Rp 1.700.000.000,2,82,72,"Terusan Buah Batu, Buahbatu, Bandung",2025-04-27T14:42:39.441969
wts rumah tipe hoek cluster grisea gading serpong lebar 12,Rp 7.300.000.000,5,325,286,"cluster grisea Gading Serpong, Tangerang",2025-04-27T14:42:39.747815
dijual rumah indah nyaman harga terjangkau di penarukan buleleng bali,Rp 1.050.000.000,1,98,190,"Penarukan, Buleleng",2025-04-27T14:42:40.057130
rumah scandinavian dp 0% akses 5 menit ke stasiun pondok rajeg,Rp 385.000.000,2,28,50,"jl pondok rajeg cilodong depok Cilodong, Depok",2025-04-27T14:42:40.363177
dijual rumah siap huni dp 0% lokasi 15 menit ke stasiun depok,Rp 1.200.000.000,4,100,106,"Cilandak, Jakarta Selatan",2025-04-27T14:42:40.654701
"rumah murah , minimalis, 2 lantai cluster di jakarta barat",Rp 800.000.000,2,58,50,Kalideres Jakarta Barat,2025-04-27T14:42:40.959511
rumah super murah hitung tanah syp bkr pasirsalam suryalaya turangga,Rp 1.399.000.000,2,100,186,"Pasirsalam Regol, Bandung",2025-04-27T14:42:41.249875
"masangan kulon, sukodono, sebelah griya bbayangkara, sidoarjo",Rp 395.000.000,2,65,65,"Sukodono, Sidoarjo",2025-04-27T14:42:41.562077
jual kos kost kosan kostan 26 kamar di slipi palmerah roi 8 persen up,Rp 5.100.000.000,26,382,231,"Slipi, Jakarta Barat",2025-04-27T14:42:41.866632
dijual cepat rumah murah bu di hunian asri di gempol,Rp 210.000.000,2,30,60,"Gempol, Pasuruan",2025-04-27T14:42:42.174276
dijual rumah di cimuning mustika jaya kota bekasi,Rp 500.000.000,2,66,60,"Mustika Jaya, Bekasi",2025-04-27T14:42:42.478830
rumah murah 200 jutaan di bekasi utara dekat harapan indah,Rp 265.000.000,2,36,60,"Tambun Utara, Bekasi",2025-04-27T14:42:42.768733
rumah mewah 2 lantai bandulan dekat dieng ijen malang,Rp 445.000.000,2,54,71,"Lowokwaru, Malang",2025-04-27T14:42:43.067460
"rumah murah dekat rsij,gunung sahari,kelapa gading di cempaka putih",Rp 1.159.780.000,3,58,30,"Cempaka Putih, Jakarta Pusat",2025-04-27T14:42:43.369044
rumah cantik furnished dikawasan elite nya bsd city,Rp 5.900.000.000,3,180,162,"Bumi Serpong Damai, Tangerang Selatan",2025-04-27T14:42:43.641957
rumah mewah scandinavian harga 400jtan harapan indah,Rp 400.000.000,2,33,70,"Babelan Harapan Indah, Bekasi",2025-04-27T14:42:43.944448
dijual rumah mewah 2 lantai kemang ampera cilandak,Rp 14.000.000.000,5,244,638,"Jalan Ampera Raya, Pasar Minggu, Jakarta Selatan, Indonesia Cilandak, Jakarta Selatan",2025-04-27T14:42:55.502003
rumah murah wiradadi purwokerto,Rp 200.000.000,2,36,72,"Purwokerto Selatan, Banyumas",2025-04-27T14:42:55.811633
rumah mewah hook cempaka putih 2 menit gereja bait,Rp 1.581.000.000,3,78,45,"Cempaka Putih, Jakarta Pusat",2025-04-27T14:42:56.131938
rumah taman surya termurah jual cepat lt 130,Rp 1.900.000.000,5,200,130,"Pegadungan, Jakarta Barat",2025-04-27T14:42:56.472216
royal batavia blossom by. jaya group free ajb bphtb,Rp 635.000.000,2,48,60,"Pasar Kemis, Tangerang",2025-04-27T14:42:56.794085
rumah murah baki sukoharjo,Rp 311.000.000,2,36,64,"Baki, Sukoharjo",2025-04-27T14:42:57.072452
rumah dijual siap huni di kota bogor 2 lantai,Rp 1.059.000.000,3,100,88,"Jalan Puri Palem Ciomas Kota Bogor Ciomas, Bogor",2025-04-27T14:42:57.368087
"brand new villa with rice field views in kayu tulang, canggu",Rp 3.450.000.000,2,154,100,"Canggu, Badung",2025-04-27T14:42:57.671747
stunning six-bedroom villa with panoramic seaview and sunset,Rp 23.000.000.000,6,428,800,"Uluwatu, Badung",2025-04-27T14:42:57.975150
"cluster perumahan mewah, modern & elegant (2 lantai)",Rp 600.000.000,3,64,76,"Solo Baru, Solo",2025-04-27T14:42:58.270503
bs tukartmbh mobil dijual rumah 2lt 120m shm taman udayana sentul city,Rp 1.100.000.000,3,120,90,"jalan taman udayana 1 no 36 Sentul City, Bogor",2025-04-27T14:42:58.581751
"rumah kopi, 3 kamar tidur strategis di kav auri jatiluhur jatiasih",Rp 885.000.000,3,70,120,"Jatiluhur, Bekasi",2025-04-27T14:42:58.880292
termurah! sejagad kelapa gading – rumah siap renovasi di bcs,Rp 775.000.000,2,90,60,"Kelapa Gading, Jakarta Utara",2025-04-27T14:42:59.174675
rumah baru arcamanik cisaranten kulon free kitchen set siap huni|la242,Rp 1.880.000.000,4,161,148,"Jalan Cisaranten, Bandung Kota, Indonesia Arcamanik, Bandung",2025-04-27T14:42:59.482836
"dijual rumah di cengkareng, jakarta barat",Rp 8.000.000.000,4,400,200,"Cengkareng, Jakarta Barat",2025-04-27T14:42:59.790396
rumah siap huni 2 lt 15 menit ke gerbang tol benda dibantu kpr j-18631,Rp 1.896.000.000,4,123,108,"Kalideres, Jakarta Barat",2025-04-27T14:43:00.092264
rumah baru siap huni 2 lantai dekat telaga kahuripan akses mudah,Rp 550.000.000,2,70,60,Bogor,2025-04-27T14:43:00.387756
rumah siap huni tanpa bi cheking di bekasi,Rp 300.000.000,2,36,60,"Babelan, Bekasi",2025-04-27T14:43:00.693442
rumah di perumahan baturan fajar indah turun harga,Rp 999.000.000,3,170,96,"Colomadu, Karanganyar",2025-04-27T14:43:00.961808
rumah carport murah meriah daerah kepu kemayoran jakarta pusat,Rp 655.800.000,2,48,24,"Kemayoran, Jakarta Pusat",2025-04-27T14:43:01.276592
dijual rumah di vanya park bsd untuk invest kos kosan dekat akses toll,Rp 1.200.000.000,4,90,32,Tangerang Selatan,2025-04-27T14:43:01.586782
belova classic terravia cicilan bertahap & kpr dp 0 termurah bsd city,Rp 1.900.000.000,3,95,66,"Bumi Serpong Damai, Tangerang Selatan",2025-04-27T14:43:01.883538
rumah 2 kamar hadap jalan raya di cileunyi bandung,Rp 270.000.000,2,30,54,"Cileunyi, Bandung",2025-04-27T14:43:02.129196
vazza living tipe jade-y2 rumah dp 0% graha raya bintaro,Rp 1.400.000.000,2,59,60,"Pondok Aren, Tangerang",2025-04-27T14:43:02.502811
dijual rumah 2 lantai tipe fennel cluster fedora park by rumah chinida,Rp 1.700.000.000,3,102,87,"Cikupa, Tangerang",2025-04-27T14:43:02.800170
cluster emory tipe viola – parkland podomoro karawang,Rp 1.060.000.000,2,42,75,"Jl. Podomoro, Wadas, Karawang Barat, Karawang",2025-04-27T14:43:03.093808
rumah 2 lantai murah dekat ijen kota malang,Rp 450.000.000,2,55,70,"Sukun, Malang",2025-04-27T14:43:03.380981
jual cepat rumah 1 lantai siap huni nginden,Rp 2.300.000.000,5,132,210,"Nginden, Surabaya",2025-04-27T14:43:03.683042
dijual rumah mewah di de bsd dekat dengan akses toll bsd serpong,Rp 2.200.000.000,3,90,112,Tangerang,2025-04-27T14:43:03.984568
villa strategis bu dekat sekali ke wisata tengah kota batu view bagus,Rp 950.000.000,3,160,89,Batu,2025-04-27T14:43:04.286005
rumah classic modernt cipayung jakarta timur,Rp 1.300.000.000,3,75,70,"Cipayung, Jakarta Timur",2025-04-27T14:43:14.479742
cluster louise summarecon serpong phase 2 tipe 8 harga mulai rp3m,Rp 3.700.000.000,5,183,120,"Cluster Louise Summarecon Serpong Pagedangan, Tangerang",2025-04-27T14:43:14.789111
perumahan elite dan startegis di tengah kota palembang,Rp 1.050.000.000,3,100,100,"Jln Politeknik Bukit lama Ilir Barat 1 palembang Bukit Lama, Palembang",2025-04-27T14:43:15.112667
ana rumah hoek uk 7.6x15m di duri kepa,Rp 3.650.000.000,4,295,114,"Duri Kepa, Jakarta Barat",2025-04-27T14:43:15.446064
rumah cantik siap huni murah di karangploso dalam perumahan,Rp 350.000.000,2,74,74,"Karang Ploso, Malang",2025-04-27T14:43:15.761877
dijual rumah dekat universitas multimedia nusantara cluster pascal,Rp 4.050.000.000,4,202,180,"Gading Serpong, Tangerang",2025-04-27T14:43:16.048256
cluster miami tipe 12,Rp 4.124.146.000,4,242,240,"Ciangsana Gunung Putri, Bogor",2025-04-27T14:43:16.345986
kebayoran harmony tipe decco 7,Rp 2.530.000.000,3,96,84,"Jalan Kebayoran Residence, Pd. Aren, Pondok Aren, Tangerang",2025-04-27T14:43:16.633791
paradise serpong city 2 - ecospace tipe delano,Rp 919.000.000,3,59,60,"Jl. Atma Asnawi Gunung Sindur, Bogor",2025-04-27T14:43:16.943563
ikon tenjo resort homes tipe monstera,Rp 398.514.000,2,48,60,"Jalan Raya Jasinga Tenjo Kp Manggu, RT.02/RW.01, Singabaraja, Tenjo, Bogor",2025-04-27T14:43:17.238499
grandia liv tipe mysa,Rp 762.820.000,2,55,67,"Jalan Parung Panjang – Bunar, Lumpang, Parung Panjang, Bogor",2025-04-27T14:43:17.543916
metland cibitung - cluster havana tipe 64/98,Rp 1.000.000.000,3,64,98,"Jalan Raya Metland Cibitung, Wanajaya Cibitung, Bekasi",2025-04-27T14:43:17.848103
panorama terrace tipe c,Rp 3.207.000.000,4,160,100,"Jl. H. Kuling, Petukangan Utara, Pesanggrahan, Jakarta Selatan",2025-04-27T14:43:18.294410
blossom park tipe new camelia,Rp 605.000.000,2,50,61,"Jl. Serpong-Parung, Cibinong, Gunung Sindur, Bogor",2025-04-27T14:43:18.594031
cluster avilla nova tipe grandeur – samanea hill,Rp 645.000.000,2,36,72,"Jl. Sudamanik, Jagabaya, Parung Panjang, Bogor",2025-04-27T14:43:18.886742
cluster albizia tipe business loft & home loft – samanea hill,Rp 1.055.000.000,2,107,63,"Jl. Sudamanik, Jagabaya, Parung Panjang, Bogor",2025-04-27T14:43:19.169186
bio district bsd tipe c,Rp 2.530.000.000,4,112,84,"Jl. Raya Serpong, Cilenggang Serpong, Tangerang Selatan",2025-04-27T14:43:19.449270
cluster new visalia tipe 70,Rp 1.029.845.000,2,70,60,"Ciangsana Gunung Putri, Bogor",2025-04-27T14:43:19.747538
cluster agra tipe abelia at suvarna sutera,Rp 1.885.200.000,4,129,120,"Jl. Agra 1 Suvarna Sutera, Sindang Jaya, Pasar Kemis, Tangerang",2025-04-27T14:43:20.065022
hacaca village tipe acacia,Rp 720.000.000,2,36,60,"Jalan Raya Hacaca Village, Sagara Makmur, Tarumajaya, Bekasi",2025-04-27T14:43:20.362006
kota podomoro tenjo tipe deluxe 36,Rp 230.350.000,2,36,72,"Jl. Terusan St., Tigakarsa Tenjo, Bogor",2025-04-27T14:43:20.695573
cluster evergreen tipe azalea dwi – parkland podomoro karawang,Rp 2.260.000.000,3,120,98,"Jl. Podomoro, Wadas, Karawang Barat, Karawang",2025-04-27T14:43:20.981082
cluster emory tipe viola – parkland podomoro karawang,Rp 1.060.000.000,2,42,75,"Jl. Podomoro, Wadas, Karawang Barat, Karawang",2025-04-27T14:43:21.281731
cluster emory tipe milenial - parkland podomoro karawang,Rp 700.000.000,2,31,60,"Jl. Podomoro, Wadas, Karawang Barat, Karawang",2025-04-27T14:43:21.581087
kana park cluster kano tipe 48,Rp 667.373.280,3,48,72,"Jalan Rancaiyuh No.32, Babat Legok, Tangerang",2025-04-27T14:43:21.886516
cluster new tropical tipe 36 – samesta parayasa,Rp 476.000.000,2,36,72,"Jl. Raya Salimah, Lumpang, Parung Panjang, Bogor",2025-04-27T14:43:22.184710
belova classic tipe 6 – belova at terravia,Rp 2.276.360.000,3,95,66,"Cijantra, Pagedangan, Tangerang",2025-04-27T14:43:22.485739
grand duta city - east manhattan tipe madison,Rp 1.514.310.840,2,82,78,"Jl. Raya Pulo Timaha Babelan, Bekasi",2025-04-27T14:43:22.788915
puri 11 heritage tipe the 7 corner - 2fl,Rp 3.688.387.285,3,109,111,"Jl. Sandong No.31, RT.004/RW.001, Pd. Pucung, Karang Tengah, Tangerang",2025-04-27T14:43:23.084593
lake homes serpong tipe 80/60,Rp 1.000.045.540,3,80,60,"Rawakalong, Gunung Sindur, Bogor",2025-04-27T14:43:23.400717
grand duta city - west manhattan tipe hudson,Rp 1.114.760.540,2,58,75,"Jl. Raya Pulo Timaha Babelan, Bekasi",2025-04-27T14:43:32.594222
beli rumah hanya bayar 5 jt saja,Rp 970.000.000,2,45,97,"Bojongsari, Depok",2025-04-27T14:43:32.912969
"rumah dijual posisi hook full furnished di cipayung, jakarta timur",Rp 1.970.000.000,4,144,90,"Cipayung, Jakarta, JABODETABEK, Indonesia Cipayung, Jakarta Timur",2025-04-27T14:43:33.210597
"jual cepat rumah secondary luas surat shm on hand di jagakarsa,jaksel",Rp 2.100.000.000,3,139,139,"Jagakarsa, Jakarta, JABODETABEK, Indonesia Jagakarsa, Jakarta Selatan",2025-04-27T14:43:33.543926
di jual cepat rumah strategis wilayah beji depok,Rp 985.000.000,3,75,79,"Perumahan Kembang Beji Village kav no 18, Jl swadaya rt.004, rw.003, Kel. Beji, Kec, Beji, Kota Depok, Jawa Barat Beji, Depok",2025-04-27T14:43:33.890976
rumah mewah 2 lantai perum nirwana eksekutif merr,Rp 1.690.000.000,3,110,72,"Rungkut, Surabaya",2025-04-27T14:43:34.194168
kos kosan prospek mahasiswa kampus upn sampek nolak2,Rp 1.650.000.000,10,150,83,"Rungkut, Surabaya",2025-04-27T14:43:34.508561
turun harga nett rumah 3 lantai cluster pesona bali gegerkalong,Rp 1.350.000.000,5,165,127,"Jalan Gegerkalong Hilir, Sukasari, Bandung Kota, Indonesia Sukajadi, Bandung",2025-04-27T14:43:34.812945
rumah minimalis di golden hills serpong siap huni,Rp 697.000.000,2,36,72,"Gunung Sindur, Bogor",2025-04-27T14:43:35.105959
dijual / disewakan rumah mewah di lippo karawaci cluster beverly golf,Rp 4.500.000.000,4,225,200,"CLUSTER beverly golf lippo karawaci. Cibodas, Tangerang",2025-04-27T14:43:35.407365
rumah bagus 2lt semifurnished shm siap huni bintaro sek 9 (cl 220),Rp 3.800.000.000,3,250,144,"Bintaro, Tangerang Selatan",2025-04-27T14:43:35.722902
property hot deal daerah kodya dekat timoho,Rp 1.500.000.000,3,74,63,"Gondokusuman, Yogyakarta",2025-04-27T14:43:36.013529
rumah 2lt posisi hook bisa hunian kantor usaha lain di bintaro cl 278,Rp 10.750.000.000,5,400,597,"Bintaro, Tangerang Selatan",2025-04-27T14:43:36.315683
rumah modern mungil di mejing godean,Rp 450.000.000,2,60,80,"Godean, Sleman",2025-04-27T14:43:36.607620
dijual rumah murah di sawangan depok,Rp 599.000.000,2,72,102,"Sawangan, Depok",2025-04-27T14:43:36.916708
rumah kos dekat kampus umm ub uin unisma,Rp 1.300.000.000,10,208,120,"Lowokwaru, Malang",2025-04-27T14:43:37.213360
dijual rumah murah minimalis suvarna sutera tangerang banten,Rp 1.400.000.000,3,115,160,"Cikupa, Tangerang",2025-04-27T14:43:37.514683
rumah luas baru lingkungan elit dekat lempuyangan,Rp 5.500.000.000,4,201,288,"Gondokusuman, Yogyakarta",2025-04-27T14:43:37.813813
jual cepat tanpa perantara rumah cantik bukit golf cibubur murah,Rp 690.000.000,2,70,93,"Cibubur, Jakarta Timur",2025-04-27T14:43:38.092013
dijual cepat rumah area kemang jaksel nego sampai deal,Rp 28.000.000.000,5,1150,1150,"Jalan Kemang V, Bangka Kel., Mampang Prapatan, Jakarta Selatan, 12730, Indonesia Kemang, Jakarta Selatan",2025-04-27T14:43:38.399741
"di jual 3 unit villa shm luas tanah 4,750m2 pantai saba",Rp 55.000.000.000,11,1400,4750,"Saba, Gianyar",2025-04-27T14:43:38.728283
dijual rumah 2 lantai luas 120 meter 750 jt aja,Rp 750.000.000,2,120,144,"Bojonggede, Bogor",2025-04-27T14:43:38.908761
"rumah 1 lantai, tanah luas di perumahan ekslusif kota bandung",Rp 1.496.344.000,2,52,120,"Jalan Sharon Boulevard Raya Rancasari, Bandung",2025-04-27T14:43:39.140013
rumah 2 lantai di komplek graha rancamanyar shm masih bisa nego,Rp 450.000.000,2,90,72,"Jalan Graha Puspa, Rancamanyar Kel., Baleendah, Bandung Kabupaten, 40375, Indonesia Rancamanyar, Bandung",2025-04-27T14:43:39.268317
dijual bu rumah 2 lantai luas banguna terawat lingkungan asri,Rp 1.650.000.000,4,300,200,"Taman Telaga Citra Raya Cikupa, Tangerang",2025-04-27T14:43:39.576468
dijual rumah manyar hook + kantor strategis di tengah kota surabaya,Rp 5.400.000.000,6,275,513,"Manyar, Surabaya",2025-04-27T14:43:39.726636
rumah nyaman dekat mrt lebak bulus,Rp 2.055.750.000,3,60,66,"Ciputat, Tangerang Selatan",2025-04-27T14:43:40.029364
dijual rmh huk icon bsd view lap basket 3 lantai full terawat lok oke,Rp 3.000.000.000,3,250,133,"ICON BSD Gading Serpong, Tangerang",2025-04-27T14:43:40.244628
rumah gramapuri tamansari cibitung 4kt 2km strategis nyaman aman,Rp 799.000.000,4,150,140,"Cibitung, Bekasi",2025-04-27T14:43:40.466216
rumah kos dekat kampus umm uin ub unisma,Rp 1.600.000.000,10,167,80,"Lowokwaru, Malang",2025-04-27T14:43:40.771002
dijual rumah manyar hook + kantor strategis di tengah kota surabaya,Rp 5.400.000.000,6,275,513,"Manyar, Surabaya",2025-04-27T14:43:50.158279
rumah murah mewah harga nego puri surya jaya raya gedangan sidoarjo,Rp 2.600.000.000,4,260,180,"Jalan Puri Surya Jaya, Gedangan, Sidoarjo, 61254, Indonesia Gedangan, Sidoarjo",2025-04-27T14:43:50.472612
rumah nyaman dekat mrt lebak bulus,Rp 2.055.750.000,3,60,66,"Ciputat, Tangerang Selatan",2025-04-27T14:43:50.691353
