Title,Price,Bedrooms,Living Size(m²),Land Size(m²),Location,Timestamp
dijual rumah mewah nan cantik dekat area rs islam jakarta pusat,1275000000.0,2,58.0,40.0,Jakarta Pusat,2025-04-27T14:37:49.868506
dijual rumah semi furnished di cluster discovery sektor 9 bintaro,3300000000.0,4,155.0,120.0,Selatan,2025-04-27T14:37:50.140086
rumah murah dan mewah di pisangan jakarta timur,278825000.0,1,29.0,15.0,Jakarta Timur,2025-04-27T14:37:50.429720
cluster east ginza tipe nobu,1286018387.0,3,60.0,78.0,Bekasi,2025-04-27T14:37:50.735327
dijual murah rumah lt134/150 hrg925jt di margacinta bandung,925000000.0,3,155.0,134.0,Bandung,2025-04-27T14:37:51.015430
rumah baru dekat renon denpasar,2850000000.0,4,240.0,103.0,Denpasar,2025-04-27T14:37:51.314888
dijual rumah 2 lantai bona indah - lebak bulus jaksel,6850000000.0,5,212.0,220.0,Jakarta Selatan,2025-04-27T14:37:51.592472
segera survey sebelum kehabisan! rumah murah 299 juta di sleman,299000000.0,2,36.0,70.0,Sleman,2025-04-27T14:37:51.872252
dijual cepat rumah sukajadi lokasi strategis batam centre,2500000000.0,5,230.0,190.0,Batam,2025-04-27T14:37:52.174365
rumah murah 2 lantai cantik moderen di utan kayu jakarta timur,469000000.0,2,41.0,21.0,Jakarta Timur,2025-04-27T14:37:52.469623
dijual rumah di jl malioboro bebas banjir dekat tugu yogyakarta,2200000000.0,3,150.0,245.0,Yogyakarta,2025-04-27T14:37:52.754738
rumah 4kamar tidur nuansa villa,580000000.0,4,80.0,90.0,Bandung,2025-04-27T14:37:53.054703
dijual murah rumah lt134/150 hrg925jt di margacinta bandung,925000000.0,3,155.0,134.0,Bandung,2025-04-27T14:38:03.023862
ca362 dijual rumah hook modern bagus strategis row lebar di ketintang,5900000000.0,3,250.0,350.0,Surabaya,2025-04-27T14:38:03.346281
35 kamar exclusive kos bangunan baru gress full furnished wiyung,5800000000.0,35,504.0,168.0,Surabaya,2025-04-27T14:38:03.656732
rumah murah siap ditempati dekat kahuripan dan exit tol sidoarjo,1530000000.0,3,91.0,126.0,Sidoarjo,2025-04-27T14:38:03.969135
rumah modern minimalis kepu 7 kemayoran jakarta pusat,700000000.0,2,51.0,26.0,Jakarta Pusat,2025-04-27T14:38:04.275866
cluster emerald the first stone nempel gading serpong tipe 5,980000000.0,3,55.0,50.0,Tangerang,2025-04-27T14:38:04.564364
stunning ubud leasehold villa surrounded by lush greenery for sale,10800000000.0,4,932.0,4439.0,Gianyar,2025-04-27T14:38:04.867344
rumah mewah 2 lantai kontemporer di purwomartani,1750000000.0,4,170.0,108.0,Sleman,2025-04-27T14:38:05.170001
rumah semi villa di pemaron residence kedungu tabanan,2700000000.0,4,275.0,150.0,Tabanan,2025-04-27T14:38:05.463269
"rumah jatinegara kaum rawamangun jakarta timur, rumah dalam cluster",1174900000.0,3,80.0,30.0,Jakarta Timur,2025-04-27T14:38:05.768044
dijual rumah 2 lantai harga di bawah njop,1825000000.0,10,380.0,224.0,Bandung,2025-04-27T14:38:06.077806
rumah siap huni dalam komplek tanah baru dekat tol dan krl beji depok,1150000000.0,3,90.0,71.0,Depok,2025-04-27T14:38:06.337769
rumah murah 2 lantai teristimewa,555000000.0,2,60.0,60.0,Bogor,2025-04-27T14:38:06.645016
rumah murah di johar baru mardani jakarta pusat,450000000.0,2,40.0,21.0,Jakarta Pusat,2025-04-27T14:38:06.885197
dijual cepat rumah bulevard siap huni nego sampe deal,3500000000.0,4,200.0,240.0,Bogor,2025-04-27T14:38:07.139999
dijual murah rumah full furnished dalam komplek di rawamangun,5800000000.0,9,200.0,212.0,Jakarta Timur,2025-04-27T14:38:07.400708
hunian cluster di gatsu barat denpasar,1875000000.0,3,125.0,100.0,Denpasar,2025-04-27T14:38:07.688277
"dijual cepat rumah legenda wisata (ls,nc,sr)",3500000000.0,4,350.0,310.0,Bogor,2025-04-27T14:38:07.988794
rumah asri tanah luas barat stadion tgp godean,550000000.0,2,80.0,172.0,Sleman,2025-04-27T14:38:08.290273
"rumah 2 lantai, cash back ppn uang kembali sampai rp 160 jutaan",1051000000.0,3,109.0,90.0,Makassar,2025-04-27T14:38:08.583476
dijual cepat rumah l10 cluster cassia di jakarta garden city 030co015,3050000000.0,4,208.0,200.0,Jakarta Timur,2025-04-27T14:38:08.874830
"rumah ala resort , harga merakyat di pinewood - banjar wijaya",2000000000.0,3,91.0,112.0,Tangerang,2025-04-27T14:38:09.124451
rumah mewah dp 0 listrik underground hanya 15 menit ke kampus ui,910000000.0,3,70.0,53.0,Depok,2025-04-27T14:38:09.358861
rumah 2 lantai gracia ayu amerta strategis 8 menit stasiun,851999000.0,2,59.0,60.0,Bekasi,2025-04-27T14:38:09.678258
dijual rumah baru lokasi super strategis di puspitaloka bsd,5500000000.0,5,306.0,240.0,Tangerang Selatan,2025-04-27T14:38:09.971603
rumah minimalis di kerobokan kaja 10 menit ke canggu bali,1200000000.0,3,100.0,150.0,Badung,2025-04-27T14:38:10.161363
dijual rumah rapih new jasmine gading serpong cat all 4 kamar tidur,2500000000.0,4,113.0,120.0,Tangerang,2025-04-27T14:38:10.428283
villa 2 lantai kawasan wisata batu pemandangan gunung shm bisa kpr,780000000.0,3,70.0,92.0,Batu,2025-04-27T14:38:10.643056
dijual rumah siap huni best view free ppn kota semarang,580000000.0,2,36.0,584684685.0,Semarang,2025-04-27T14:38:10.904757
"rumah murah, dua kamar dalam komplek pondok kencana permai ciomas",730000000.0,2,70.0,145.0,Bogor,2025-04-27T14:38:11.082350
dijual rumah baru lokasi super strategis di puspitaloka bsd,5500000000.0,5,306.0,240.0,Tangerang Selatan,2025-04-27T14:38:22.266658
rumah minimalis di kerobokan kaja 10 menit ke canggu bali,1200000000.0,3,100.0,150.0,Badung,2025-04-27T14:38:22.579310
dijual rumah siap huni best view free ppn kota semarang,580000000.0,2,36.0,584684685.0,Semarang,2025-04-27T14:38:22.904871
dijual cepat siap huni nego sampai jadi,1350000000.0,4,200.0,136.0,Jakarta Timur,2025-04-27T14:38:23.218281
dijual rumah rapih new jasmine gading serpong cat all 4 kamar tidur,2500000000.0,4,113.0,120.0,Tangerang,2025-04-27T14:38:23.517146
"rumah murah, dua kamar dalam komplek pondok kencana permai ciomas",730000000.0,2,70.0,145.0,Bogor,2025-04-27T14:38:23.834703
villa 2 lantai kawasan wisata batu pemandangan gunung shm bisa kpr,780000000.0,3,70.0,92.0,Batu,2025-04-27T14:38:24.116685
rumah 2 lantai jakarta timur dekat lrt cibubur dan tol dp 0 free biaya,820000000.0,3,84.0,61.0,Jakarta Timur,2025-04-27T14:38:24.358638
dijual rumah alam sutera 3 lantai sutera winona,5500000000.0,5,231.0,126.0,Tangerang,2025-04-27T14:38:24.567045
rumah murah siap huni jagakarsa jakarta selatan,1350000000.0,3,140.0,70.0,Jakarta Selatan,2025-04-27T14:38:24.789358
dijual rumah dibekasi kota cukup 500 ribu sampai akad,675000000.0,3,60.0,60.0,Bekasi,2025-04-27T14:38:24.965677
dijual rumah brand new eonna cluster aerra bsd city,5100000000.0,5,192.0,112.0,Tangerang Selatan,2025-04-27T14:38:25.124449
rumah minimalis seken 15 menit ke stasiun bogor shm free renov j-31429,690000000.0,2,60.0,84.0,Bogor,2025-04-27T14:38:25.258866
rumah murah di perumahan dekat superindo kartasura,290000000.0,2,55.0,75.0,Sukoharjo,2025-04-27T14:38:25.409039
rumah bintaro 2 lantai siap huni,1300000000.0,3,90.0,73.0,Jakarta Selatan,2025-04-27T14:38:25.583779
dijual .murah rumah mewah ada kolam renang di kemang jakarta selatan!,25000000000.0,4,500.0,700.0,Jakarta Selatan,2025-04-27T14:38:25.749381
"di jual, jl cipaku ii, area prime kebayoran baru",22800000000.0,9,600.0,423.0,Jakarta Selatan,2025-04-27T14:38:25.922051
dijual villa ready 3 kamar tidur area jimbaran,3600000000.0,3,135.0,97.0,Badung,2025-04-27T14:38:26.082364
dijual rumah di milano village gading serpong siap huni,2000000000.0,5,120.0,90.0,Tangerang,2025-04-27T14:38:26.203385
dijual rumah bagus murah di jakarta pusat,880000000.0,2,75.0,26.0,Jakarta Pusat,2025-04-27T14:38:26.492282
rumah murah shm di senen kemayoran jakarta pusat,680000000.0,2,51.0,26.0,Jakarta Pusat,2025-04-27T14:38:26.682275
dijual rumah baru mewah american classic di vanya park bsd city,4200000000.0,3,209.0,123.0,Tangerang Selatan,2025-04-27T14:38:26.841948
rumah 2lt shm cocok untuk tinggal dan usaha radio dalam jak sel cl 431,12000000000.0,6,600.0,391.0,Jakarta Selatan,2025-04-27T14:38:27.114413
jual rumah brand new siap huni di pamulang kota,2900000000.0,6,270.0,192.0,Tangerang Selatan,2025-04-27T14:38:27.463807
cluster louise summarecon serpong 3man,3780000000.0,4,189.0,120.0,Jakarta Utara,2025-04-27T14:38:27.778315
jual rumah pik1 hitung tanah phinisi uk18x27 bangunan 2 lt,15800000000.0,4,600.0,486.0,Jakarta Utara,2025-04-27T14:38:28.070868
cluster bentley homes di lippo village tangerang harga mulai 2 miliar,2600000000.0,4,131.0,115.0,Tangerang,2025-04-27T14:38:28.369005
dijual rumah mewah dan asri di jalan utama citraland surabaya barat dekat pasar modern,6250000000.0,3,251.0,380.0,Surabaya,2025-04-27T14:38:28.677471
rumah dekat stasiun ka cibinong bogor harga all in bisa kpr j-11392,660000000.0,2,40.0,88.0,Bogor,2025-04-27T14:38:28.969517
dijual rumah cluster 1 lantai mustikasari kota bekasi,700000000.0,3,54.0,95.0,Bekasi,2025-04-27T14:38:29.225264
rumah 2 carpot bata merah cipayung jakarta timur,985000000.0,3,75.0,60.0,Jakarta Timur,2025-04-27T14:38:39.764406
rumah american classic luas private pool jagakarsa jakarta selatan,5300000000.0,5,310.0,210.0,Jakarta Selatan,2025-04-27T14:38:40.078741
rumah mewah baru cantik di banyuagung solo (dr),2700000000.0,5,250.0,150.0,Solo,2025-04-27T14:38:40.397142
dijual rumah minimalis murah sutorejo indah,1800000000.0,4,157.0,157.0,Surabaya,2025-04-27T14:38:40.714412
rumah cantik harga terbaik di kelasnya cuma 3km ke tol juanda depok,994000000.0,2,55.0,94.0,Depok,2025-04-27T14:38:41.221080
matera residence rumah mewah baru full marmer di gading serpong,13214000000.0,4,432.0,300.0,Tangerang,2025-04-27T14:38:41.534164
dijual harga baguss alicante lbr8m rapih harga bagus sudah cat serumah,3000000000.0,3,125.0,144.0,Tangerang,2025-04-27T14:38:41.774445
dijual rumah di kedamaian beserta kost kosan,1500000000.0,5,270.0,450.0,Bandar Lampung,2025-04-27T14:38:42.083133
cluster pamulang heritage 3,865000000.0,3,60.0,60.0,Tangerang Selatan,2025-04-27T14:38:42.388404
jual rumah mewah harga di bawah pasaran di lokasi premium kota cimahi,2750000000.0,4,420.0,247.0,Cimahi,2025-04-27T14:38:42.659055
rumah murah siap huni dekat mall mtc margahayu raya bandung,750000000.0,3,110.0,110.0,Bandung,2025-04-27T14:38:42.947923
rumah ready unit shm dp 0 free biaya sidoarjo,665000000.0,2,44.0,66.0,Sidoarjo,2025-04-27T14:38:43.239726
"paradiso, cluster murah, strategis berkas di bantu - bekasi kota",986000000.0,3,80.0,116.0,Bekasi,2025-04-27T14:38:43.593227
"cluster wiratama, dp 0% diskon angsuran 2% lokasi strategis - bekasi",489000000.0,2,40.0,72.0,Bekasi,2025-04-27T14:38:43.873543
dijual rumah siap huni,812000000.0,3,63.0,76.0,Jakarta Timur,2025-04-27T14:38:44.126050
dijual cepat rumah siap huni nego sampe deal,2150000000.0,4,150.0,210.0,Jakarta Timur,2025-04-27T14:38:44.397464
rumah kos eksklusive 10 kamar depan umm dan dekat ub kota malang,1200000000.0,10,186.0,105.0,Malang,2025-04-27T14:38:44.708924
rumah mewah 2 lantai di bogor dengan suasana yang asri dan view gunung,1059000000.0,3,115.0,88.0,Bogor,2025-04-27T14:38:44.971851
rumah besar cantik luas 9x14 di taman galaxy indah bekasi,2200000000.0,5,212.0,126.0,Bekasi,2025-04-27T14:38:45.257545
rumah 1 lantai pinggir jalan di cinangka depok dekat pondok cabe,450000000.0,2,36.0,50.0,Depok,2025-04-27T14:38:45.537555
rumah subsidi dengan konsep cluster grand harmoni park cibitung,185000000.0,2,28.0,60.0,Bekasi,2025-04-27T14:38:45.807048
rumah murah pinggir jalan raya dekat simpangan depok promo free biaya,580000000.0,2,36.0,52.0,Depok,2025-04-27T14:38:46.084813
rumah dekat rumah sakit brawijaya depok harga nego bisa kpr j-15049,1160000000.0,3,75.0,150.0,Depok,2025-04-27T14:38:46.316316
rumah murah siap huni di jimbaran bali,1700000000.0,3,134.0,105.0,Badung,2025-04-27T14:38:46.594517
rumah estetik design kekinian siap huni dekat tol sawangan depok,850000000.0,3,72.0,84.0,Depok,2025-04-27T14:38:46.857572
jual rumah bangka,7250000000.0,8,350.0,381.0,Jakarta Selatan,2025-04-27T14:38:47.132773
rumah tanpa dp cicilan 3jtan 1 lantai 3 kamar,557000000.0,3,42.0,72.0,Bekasi,2025-04-27T14:38:47.446995
villa medan sunggal komplek pacific palace,1300000000.0,3,121.0,90.0,Medan,2025-04-27T14:38:47.729881
dijual rumah mewah full furnish di cluster baru kota wisata!,13500000000.0,5,600.0,380.0,Jakarta Timur,2025-04-27T14:38:48.030306
rumah murah terawat siap huni area batununggal indah bandung,2400000000.0,5,235.0,278.0,Bandung,2025-04-27T14:38:48.266063
rumah murah terawat siap huni area batununggal indah bandung,2400000000.0,5,235.0,278.0,Bandung,2025-04-27T14:38:59.366005
villa medan sunggal komplek pacific palace,1300000000.0,3,121.0,90.0,Medan,2025-04-27T14:38:59.693751
dijual rumah mewah full furnish di cluster baru kota wisata!,13500000000.0,5,600.0,380.0,Jakarta Timur,2025-04-27T14:38:59.999219
rumah tanpa dp cicilan 3jtan 1 lantai 3 kamar,557000000.0,3,42.0,72.0,Bekasi,2025-04-27T14:39:00.262158
"murah lt194/250 hanya1,6m nego dekat mim margahayu soekarno",1600000000.0,4,250.0,194.0,Bandung,2025-04-27T14:39:00.562138
rumah second puri surya jaya wajib nego sampai deal,725000000.0,2,65.0,105.0,Sidoarjo,2025-04-27T14:39:00.870865
jual rumah bangka,7250000000.0,8,350.0,381.0,Jakarta Selatan,2025-04-27T14:39:01.167150
diskon rumah bebas banjir modern tropis jatiwarna jatiasih kodau,1400000000.0,3,94.0,74.0,Bekasi,2025-04-27T14:39:01.447020
s547 promo besar cluster di billymoon pondok kelapa jakarta timur,2100000000.0,3,123.0,102.0,Jakarta Timur,2025-04-27T14:39:01.776881
dijual rumah siap huni di kota bogor promo gratis semua biaya biaya,1150000000.0,4,90.0,88.0,Bogor,2025-04-27T14:39:02.070929
"rancamaya summit bogor, sudah renov, jual cepat",880000000.0,2,55.0,105.0,Bogor,2025-04-27T14:39:02.358453
rumah cluster baru di bambu apus 1m dekat mabes jakarta timur,1040000000.0,3,75.0,60.0,Jakarta Timur,2025-04-27T14:39:02.626497
rumah baru dekat kampus ui universitas indonesia,2475000000.0,4,160.0,120.0,Depok,2025-04-27T14:39:02.910563
dijual rumah 2 lantai harga terjangkau tanpa dp,600000000.0,2,44.0,66.0,Bekasi,2025-04-27T14:39:03.199583
"dijual cepat rumah full furnished di cipayung, jakarta timur",1300000000.0,3,92.0,67.0,Jakarta Timur,2025-04-27T14:39:03.513263
"dijual rumah mewah siap huni di lebak bulus, jakarta selatan",7700000000.0,5,350.0,228.0,Jakarta Selatan,2025-04-27T14:39:03.813683
rumah mewah harga terjangkau dekat pintu tol serpong tangsel,999000000.0,3,84.0,70.0,Tangerang Selatan,2025-04-27T14:39:04.095744
premium spec marmer east terrace metland cyber city 12x18 semi furnish,5500000000.0,4,156.0,216.0,Tangerang,2025-04-27T14:39:04.382151
"dijual rumah murah di jalan batu ampar iii, kramat jati,jakarta timur",2800000000.0,4,200.0,305.0,Jakarta Timur,2025-04-27T14:39:04.691517
"jual hunian townhouse rumah dijakarta selatan, fatmawati, pondok labu",3500000000.0,4,153.0,90.0,Jakarta Selatan,2025-04-27T14:39:04.992860
di jual rumah murah via lelang. lokasi jln. anggrek bintaro,1500000000.0,4,200.0,120.0,Jakarta Selatan,2025-04-27T14:39:05.301904
rumah siap huni jakbar free ppn,3400000000.0,3,166.0,140.0,Jakarta Barat,2025-04-27T14:39:05.541861
dijual rumah pondok hijau golf cluster sapphire shm,8500000000.0,5,500.0,300.0,Tangerang,2025-04-27T14:39:05.701718
jual cepat rumah besar mewah murah di cinere,5500000000.0,8,399.0,720.0,Depok,2025-04-27T14:39:05.865470
rumah dalam area lapangan golf jababeka cikarang baru,3600000000.0,4,145.0,119.0,Bekasi,2025-04-27T14:39:06.099535
termurah rumah mezzanine di citayam lokasi startegis,489000000.0,3,62.0,60.0,Depok,2025-04-27T14:39:06.283570
ayase rumah di jalan raya utama profinsi bogor,690000000.0,3,42.0,60.0,Bogor,2025-04-27T14:39:06.497723
dijual rumah 2 lantai harga terjangkau,990000000.0,3,80.0,80.0,Bekasi,2025-04-27T14:39:06.659050
villa 1 lantai sertifikat hak milik murah di ungasan bali,2350000000.0,2,70.0,130.0,Badung,2025-04-27T14:39:06.777719
rumah 2lantai kota bandung,630000000.0,3,71.0,75.0,Bandung,2025-04-27T14:39:06.970800
rumah dijual colomadu 1 lantai banyak bonusnya,490000000.0,2,45.0,60.0,Karanganyar,2025-04-27T14:39:17.629296
di jual rumah sangat murah. lokasi cluster di bintaro,3500000000.0,5,268.0,163.0,Jakarta Selatan,2025-04-27T14:39:17.805304
dijual rumah baru cucok cakeup di summarecon serpong,2650000000.0,3,144.0,84.0,Tangerang,2025-04-27T14:39:18.065710
rumah surabaya murah by developer wisata semanggi hny 300jt-an,300000000.0,2,90.0,75.0,Surabaya,2025-04-27T14:39:18.380480
rumah luas yang sejuk dan tenang diperbatasan jakarta barat,800000000.0,2,80.0,121.0,Tangerang,2025-04-27T14:39:18.542120
dijual cepat rumah asri & nyaman di cempaka putih jakarta pusat,25000000000.0,6,493.0,700.0,Jakarta Pusat,2025-04-27T14:39:18.800909
villa yang terletak di jl kaliurang km 15 tepi jalan aspal,199000000.0,1,30.0,30.0,Sleman,2025-04-27T14:39:19.015759
rumah cluster murah the river siap huni dekat stasiun parung panjang,390000000.0,2,60.0,60.0,Bogor,2025-04-27T14:39:19.201437
termurah! cluster 2 lantai one gate sistem di sukmajaya depok,960000000.0,3,70.0,60.0,Depok,2025-04-27T14:39:19.355297
ready stock hunian 2 lantai klasik rtm kelapa dua juanda depok,1400000000.0,4,100.0,84.0,Depok,2025-04-27T14:39:19.659764
‼️jual murah‼️mewah rumah mewah wisma mukti surabaya,9300000000.0,7,1050.0,587.0,Surabaya,2025-04-27T14:39:19.825712
dijual rumah balikpapan baru vancouver,1600000000.0,3,97.0,120.0,Balikpapan,2025-04-27T14:39:20.046371
siap akad rumah 2 setengah lantai nempel lrt dan tol di depok,895000000.0,3,72.0,60.0,Depok,2025-04-27T14:39:20.182291
ready stock hunian 2 lantai di pondok rajeg cibinong bogor,950000000.0,3,80.0,89.0,Bogor,2025-04-27T14:39:20.417890
di jual rumah murah. lokasi jati murni pondok melati,1700000000.0,6,217.0,452.0,Bekasi,2025-04-27T14:39:20.610029
rumah tinggal baru renovasi di permata residence cinere s8549,3000000000.0,3,150.0,238.0,Depok,2025-04-27T14:39:20.894522
brand new 3 lantai permata hijau arsitek international jepang,4700000000.0,3,205.0,90.0,Jakarta Selatan,2025-04-27T14:39:21.176088
dijual murah rumah bangunan baru di cluster depan citra gran cibubur,1900000000.0,4,101.0,84.0,Bekasi,2025-04-27T14:39:21.480462
"dijual rumah mewah siap huni lokasi strategis, jakarta barat",8500000000.0,5,360.0,322.0,Jakarta Barat,2025-04-27T14:39:21.770162
rumah murah di sawangan depok cicilan mulai dari 2 jtan,440000000.0,2,36.0,55.0,Depok,2025-04-27T14:39:22.042088
rumah cawang cililitan condet town jual cepat,2200000000.0,3,150.0,84.0,Jakarta Timur,2025-04-27T14:39:22.338661
rumah baru lebar 7 di perum bumi wonorejo asri rungkut,685000000.0,2,50.0,70.0,Surabaya,2025-04-27T14:39:22.609328
di jual rumah murah harga terjangkau di jalan industri jakarta pusat.,473000000.0,2,39.0,20.0,Jakarta Pusat,2025-04-27T14:39:22.922239
rumah murah nyaman drpd ngontrak,259000000.0,2,32.0,45.0,Depok,2025-04-27T14:39:23.238519
rumah islami bekasi bonus umrah lokasi strategis dekat tol dan lrt,700000000.0,2,60.0,70.0,Bekasi,2025-04-27T14:39:23.535129
rumah 2lt surabaya murah tanpa bi cheking ang mulai 2jt/bln dkt oerr,1000000000.0,3,150.0,120.0,Surabaya,2025-04-27T14:39:23.843081
dijual rumah bagus nyaman area perumahan di cinere depok,2800000000.0,3,275.0,325.0,Depok,2025-04-27T14:39:24.155863
jual di rumah maguwoharjo sleman yogyakarta,355550000.0,2,60.0,30.0,Sleman,2025-04-27T14:39:24.471017
south tresor rumah mewah strategis,4750000000.0,4,222.0,153.0,Tangerang,2025-04-27T14:39:24.721059
"hunian 2-1/2 lantai 200-an unit nempel jakarta, lrt dan tol di depok",895000000.0,3,72.0,57.0,Depok,2025-04-27T14:39:25.013982
"hunian 2-1/2 lantai 200-an unit nempel jakarta, lrt dan tol di depok",895000000.0,3,72.0,57.0,Depok,2025-04-27T14:39:35.990655
rumah 2 lt keceeeee view di jatinangor dkt cileunyi unpad itb ipdn tol,1450000000.0,3,75.0,192.0,Bandung,2025-04-27T14:39:36.327032
rumah 3 lantai south tresor metland cyber puri siap huni 2024,4500000000.0,3,156.0,105.0,Tangerang,2025-04-27T14:39:36.631469
rumah murah perumahan cluster the river dekat stasiun parung panjang,380000000.0,2,39.0,72.0,Bogor,2025-04-27T14:39:36.960524
"rumah ciledug 288 m2 cuman 2,1 m",2100000000.0,5,180.0,288.0,Tangerang,2025-04-27T14:39:37.128697
"freehold - house in primary area padang galeria, denpasar barat, bali denpasar, bali",700000000.0,2,78.0,78.0,Denpasar,2025-04-27T14:39:37.324479
dijual rumah bagus yuhu serbu harga oke di citra 2 ext,3000000000.0,3,120.0,115.2,Jakarta Barat,2025-04-27T14:39:37.537903
dijual rumah baru minimalis modern citra garden serpong,1500000000.0,2,45.0,84.0,Tangerang Selatan,2025-04-27T14:39:37.810146
rumah murah sukodono kelopo sepuluh shm,260000000.0,2,36.0,63.0,Sidoarjo,2025-04-27T14:39:38.083287
kostel premium maguwoharjo yogyakarta,220000000.0,1,28.0,20.0,Sleman,2025-04-27T14:39:38.368575
murah aman nyaman terbaik dan terlaris untuk keluarga anda,384999000.0,2,46.0,78.0,Malang,2025-04-27T14:39:38.588381
"dijual rumah siap huni, 2 lt ,full furnish di komp. kinagara regency",1350000000.0,5,180.0,120.0,Bandung,2025-04-27T14:39:38.778919
house at senopati area,45000000000.0,3,500.0,458.0,Jakarta Selatan,2025-04-27T14:39:39.044015
di jual rumah mewah jalan setiabudi jakarta selatan,1200000000.0,4,58.0,30.0,Jakarta Selatan,2025-04-27T14:39:39.282075
rumah baru siap huni,1250000000.0,3,90.0,71.0,Jakarta Timur,2025-04-27T14:39:39.572946
"jual cepat rumah gold island serenade, pik, jakarta utara",21000000000.0,4,447.0,578.0,Jakarta Utara,2025-04-27T14:39:39.898453
dijual rumah mewah 2 lantai di gading serpong lokasi strategis,978000000.0,3,79.0,67.0,Tangerang,2025-04-27T14:39:40.209487
rumah 2 lantai bagus cluster avani bsd city,4900000000.0,5,250.0,300.0,Tangerang Selatan,2025-04-27T14:39:40.497075
rumah de park jadeite bsd siap huni hadap selatan,6490000000.0,4,225.0,200.0,Tangerang Selatan,2025-04-27T14:39:40.801784
rumah purwokerto tengah kota 3 menit dari rita mall kpr tanpa bank,565000000.0,2,54.0,102.0,Banyumas,2025-04-27T14:39:41.101491
rumah dijual di kebagusan pasar minggu harga 600 juta 2 lantai,600000000.0,2,65.0,34.0,Jakarta Selatan,2025-04-27T14:39:41.403926
hunian scandinavian siap huni nempel tol cijago,912125000.0,3,71.0,56.0,Jakarta Selatan,2025-04-27T14:39:41.714417
di jual villa 1 lantai murah di kawasan berkembang pering gianyar,1250000000.0,2,60.0,100.0,Gianyar,2025-04-27T14:39:42.023425
jualmurah‼️wisma mukti 1.5lantai lt200,2030000000.0,4,160.0,200.0,Surabaya,2025-04-27T14:39:42.335541
"rumah siap huni pinggir jalan di cileunyi – type 36/84, harga 410 juta",410000000.0,2,36.0,84.0,Bandung,2025-04-27T14:39:42.605961
jual butuh rumah kost omset 60juta perbulan di paseban senen,6700000000.0,30,540.0,270.0,Jakarta Pusat,2025-04-27T14:39:42.890731
di jual rumah di taman sari persada bogor harga nego,1750000000.0,3,48.0,228.0,Bogor,2025-04-27T14:39:43.196723
dijual hunian butuh renovasi di pamulang estate tangerang selatan,650000000.0,5,233.0,158.0,Tangerang Selatan,2025-04-27T14:39:43.417491
rumah baru tembalang mangunharjo,885000000.0,3,75.0,90.0,Semarang,2025-04-27T14:39:43.673861
dijual cepat rumah bagus 2 lantai di perumahan bukit kencana 3,1600000000.0,3,100.0,112.0,Bekasi,2025-04-27T14:39:43.955130
jualmurah‼️wisma mukti 1.5lantai lt200,2030000000.0,4,160.0,200.0,Surabaya,2025-04-27T14:39:54.107087
jual butuh rumah kost omset 60juta perbulan di paseban senen,6700000000.0,30,540.0,270.0,Jakarta Pusat,2025-04-27T14:39:54.388935
di jual rumah di taman sari persada bogor harga nego,1750000000.0,3,48.0,228.0,Bogor,2025-04-27T14:39:54.654770
dijual hunian butuh renovasi di pamulang estate tangerang selatan,650000000.0,5,233.0,158.0,Tangerang Selatan,2025-04-27T14:39:54.969993
rumah murah subsidi di bekasi,185000000.0,2,30.0,60.0,Bekasi,2025-04-27T14:39:55.258202
rumah mewah minimalis cukup 25jt di grand wisata,1500000000.0,3,87.0,72.0,Bekasi,2025-04-27T14:39:55.545716
di jual rumah murah di utan kayu jakarta timur,790000000.0,2,60.0,20.0,Jakarta Timur,2025-04-27T14:39:55.834456
rumah purwokerto tengah kota 3 menit dari rita mall kpr tanpa bank,565000000.0,2,54.0,102.0,Banyumas,2025-04-27T14:39:56.168298
rumah baru tembalang mangunharjo,885000000.0,3,75.0,90.0,Semarang,2025-04-27T14:39:56.473660
dijual cepat rumah bagus 2 lantai di perumahan bukit kencana 3,1600000000.0,3,100.0,112.0,Bekasi,2025-04-27T14:39:56.761031
"jual rumah bagus dan luas di cisalak pasar, cimanggis depok",2900000000.0,5,197.0,393.0,Depok,2025-04-27T14:39:57.002064
dijual cepat rumah lawas di cempaka putih - jakarta,5400000000.0,3,150.0,296.0,Jakarta Pusat,2025-04-27T14:39:57.287766
rumah dijual di kebagusan pasar minggu harga 600 juta 2 lantai,600000000.0,2,65.0,34.0,Jakarta Selatan,2025-04-27T14:39:57.593607
dijual rumah cantik strategis dekat ke toserba tanjung bunga,320000000.0,2,38.0,72.0,Makassar,2025-04-27T14:39:57.769360
cluster evergreen tipe azalea dwi – parkland podomoro karawang,2260000000.0,3,120.0,98.0,Karawang,2025-04-27T14:39:58.022062
cluster evergreen tipe valerian tri – parkland podomoro karawang,2720000000.0,3,142.0,120.0,Karawang,2025-04-27T14:39:58.303975
cluster emory tipe milenial - parkland podomoro karawang,700000000.0,2,31.0,60.0,Karawang,2025-04-27T14:39:58.564918
"dijual rumah primary luas tanah 66 m2 di setu, bekasi timur",430000000.0,2,36.0,66.0,Bekasi,2025-04-27T14:39:58.838517
"harga turuun.!rumah (shm) suvarna sutera, ada lap golf kedaton",1425000000.0,4,135.0,180.0,Tangerang,2025-04-27T14:39:59.147065
di jual rumah 3 lantai di kemayoran jakarta pusat,1280000000.0,3,91.0,37.0,Jakarta Pusat,2025-04-27T14:39:59.458757
